id,professional_roles,experience,schedule,employment,employer,accept_handicapped,key_skills,city,salary_from,salary_to,field_of_activity
89946289,"Инженер по охране труда и технике безопасности, инженер-эколог",3-6,full_day,full,Автострой-Т,1,"Знание, соблюдение и обеспечение техники безопасности",Томск,58704,65015,Инженерия и строительство
89946289,"Инженер по охране труда и технике безопасности, инженер-эколог",3-6,full_day,full,Автострой-Т,1,"Знание, соблюдение и обеспечение пожарной безопасности",Томск,58704,65015,Инженерия и строительство
89946289,"Инженер по охране труда и технике безопасности, инженер-эколог",3-6,full_day,full,Автострой-Т,1,Организаторские навыки,Томск,58704,65015,Инженерия и строительство
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,1С: Предприятие,Томск,40000,92771,Управление и администрирование
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,Microsoft Office,Томск,40000,92771,Управление и администрирование
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,Microsoft Project,Томск,40000,92771,Управление и администрирование
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,Коммуникативная грамотность,Томск,40000,92771,Управление и администрирование
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,Ведение документооборота,Томск,40000,92771,Управление и администрирование
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,Организаторские навыки,Томск,40000,92771,Управление и администрирование
89946335,Руководитель проектов,0,full_day,full,СП Северный сад,0,Самоорганизованность,Томск,40000,92771,Управление и администрирование
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,"Знание технических характеристик, конструкции и устройства грузовых автомобилей и спецтехники",Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Ремонт транспортных средств,Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Ведение отчетности,Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Базовые знания ПК,Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Работа в команде,Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Выполнение ремонтных работ,Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Умение принимать решения,Томск,74712,100000,Инженерия и строительство
89946442,"Сервисный инженер, инженер-механик",6-,full_day,full,Ё-ТАКСИ,0,Управление персоналом,Томск,74712,100000,Инженерия и строительство
89946572,"Продавец-консультант, продавец-кассир",0,full_day,full,Розничная сеть МТС,0,Продажи,Северск (Томская область),32000,40000,Торговля и продажи
89946572,"Продавец-консультант, продавец-кассир",0,full_day,full,Розничная сеть МТС,0,Работа в команде,Северск (Томская область),32000,40000,Торговля и продажи
89946572,"Продавец-консультант, продавец-кассир",0,full_day,full,Розничная сеть МТС,0,Работа на кассе,Северск (Томская область),32000,40000,Торговля и продажи
89946598,Администратор,0,shift,part,Центр Семейной Медицины,0,Информационная грамотность,Томск,20000,35000,Сфера обслуживания
89946598,Администратор,0,shift,part,Центр Семейной Медицины,0,Внимательность,Томск,20000,35000,Сфера обслуживания
89946598,Администратор,0,shift,part,Центр Семейной Медицины,0,Работа в команде,Томск,20000,35000,Сфера обслуживания
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Организация и управление бизнес-процессами,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Оптимизация бизнес-процессов,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Управление затратами,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Управление персоналом,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Управление рисками,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Ведение отчетности,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Ведение управленческой отчетности,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Ведение финансовой отчетности,Томск,94718,103681,Финансы и бухгалтерия
89946616,Финансовый директор (CFO),3-6,full_day,full,BUSINESS STAFF,0,Управление финансами,Томск,94718,103681,Финансы и бухгалтерия
89946722,Сварщик,3-6,full_day,full,Сибирский химический комбинат,0,Чтение чертежей,Северск (Томская область),89624,107079,Производство и технические специальности
89946753,"Слесарь, сантехник",0,full_day,full,Сибирский химический комбинат,0,Обеспечение сохранности ТМЦ,Северск (Томская область),35000,65764,Производство и технические специальности
89946753,"Слесарь, сантехник",0,full_day,full,Сибирский химический комбинат,0,Базовые знания ПК,Северск (Томская область),35000,65764,Производство и технические специальности
89946753,"Слесарь, сантехник",0,full_day,full,Сибирский химический комбинат,0,Работа в команде,Северск (Томская область),35000,65764,Производство и технические специальности
89946753,"Слесарь, сантехник",0,full_day,full,Сибирский химический комбинат,0,Умение преподавать,Северск (Томская область),35000,65764,Производство и технические специальности
89946786,Парикмахер,1-3,flexible,full,MestoBeauty,0,Окрашивание волос,Томск,30000,97000,Бытовые услуги
89947649,Оператор производственной линии,0,shift,full,Сибирское здоровье 2000,0,Целеустремленность и работоспособность,Томск,45000,53000,Производство и технические специальности
89947649,Оператор производственной линии,0,shift,full,Сибирское здоровье 2000,0,Ответственность,Томск,45000,53000,Производство и технические специальности
89947649,Оператор производственной линии,0,shift,full,Сибирское здоровье 2000,0,Самоорганизованность,Томск,45000,53000,Производство и технические специальности
89947649,Оператор производственной линии,0,shift,full,Сибирское здоровье 2000,0,Работа в команде,Томск,45000,53000,Производство и технические специальности
89947649,Оператор производственной линии,0,shift,full,Сибирское здоровье 2000,0,Коммуникативная грамотность,Томск,45000,53000,Производство и технические специальности
89947825,Инженер по качеству,0,full_day,full,Фабрика Мебельных Фасадов «Ирбис»,0,Контроль качества,Томск,54000,54000,Инженерия и строительство
89947825,Инженер по качеству,0,full_day,full,Фабрика Мебельных Фасадов «Ирбис»,0,Базовые знания ПК,Томск,54000,54000,Инженерия и строительство
89947825,Инженер по качеству,0,full_day,full,Фабрика Мебельных Фасадов «Ирбис»,0,Работа в команде,Томск,54000,54000,Инженерия и строительство
89947825,Инженер по качеству,0,full_day,full,Фабрика Мебельных Фасадов «Ирбис»,0,Информационная грамотность,Томск,54000,54000,Инженерия и строительство
89947825,Инженер по качеству,0,full_day,full,Фабрика Мебельных Фасадов «Ирбис»,0,Выполнение производственного технического контроля,Томск,54000,54000,Инженерия и строительство
89947885,Юрисконсульт,1-3,full_day,full,НПЦ Полюс,0,Коммуникативная грамотность,Томск,37269,43447,Юриспруденция и безопасность
89947885,Юрисконсульт,1-3,full_day,full,НПЦ Полюс,0,Использование правовой поддержки,Томск,37269,43447,Юриспруденция и безопасность
89947885,Юрисконсульт,1-3,full_day,full,НПЦ Полюс,0,Проведение судебных разбирательств,Томск,37269,43447,Юриспруденция и безопасность
89947885,Юрисконсульт,1-3,full_day,full,НПЦ Полюс,0,Претензионная работа,Томск,37269,43447,Юриспруденция и безопасность
89947885,Юрисконсульт,1-3,full_day,full,НПЦ Полюс,0,Управление персоналом,Томск,37269,43447,Юриспруденция и безопасность
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Автокредитование,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Знание особенностей страхования наземного транспорта,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Продажи,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Коммуникативная грамотность,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Ведение документооборота,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Кредитование,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Кредитование юридических лиц,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Управление и планирование продаж,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Знание особенностей страхования,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Внимательность,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Ведение финансовой отчетности,Томск,60000,64238,Финансы и бухгалтерия
89948234,Кредитный специалист,0,full_day,full,Совкомбанк,0,Ведение отчетности,Томск,60000,64238,Финансы и бухгалтерия
89948416,Другое,0,full_day,full,Хорошая погода,0,Продажи,Мельниково,60000,120000,Другие сферы
89948416,Другое,0,full_day,full,Хорошая погода,0,Целеустремленность и работоспособность,Мельниково,60000,120000,Другие сферы
89948416,Другое,0,full_day,full,Хорошая погода,0,Работа в команде,Мельниково,60000,120000,Другие сферы
89948439,Другое,0,full_day,full,Хорошая погода,0,Продажи,Кожевниково,60000,120000,Другие сферы
89948439,Другое,0,full_day,full,Хорошая погода,0,Целеустремленность и работоспособность,Кожевниково,60000,120000,Другие сферы
89948439,Другое,0,full_day,full,Хорошая погода,0,Работа в команде,Кожевниково,60000,120000,Другие сферы
89948926,Другое,0,full_day,probation,Компания Система,0,Ответственность,Томск,30000,50000,Другие сферы
89948926,Другое,0,full_day,probation,Компания Система,0,Внимательность,Томск,30000,50000,Другие сферы
89948926,Другое,0,full_day,probation,Компания Система,0,Деревообработка,Томск,30000,50000,Другие сферы
89948926,Другое,0,full_day,probation,Компания Система,0,Покраска,Томск,30000,50000,Другие сферы
89948926,Другое,0,full_day,probation,Компания Система,0,Выполнение плотницких работ,Томск,30000,50000,Другие сферы
89948926,Другое,0,full_day,probation,Компания Система,0,Целеустремленность и работоспособность,Томск,30000,50000,Другие сферы
89949031,Охранник,0,shift,full,Energy Entertainment,0,Грамотная речь,Томск,21000,39758,Юриспруденция и безопасность
89949031,Охранник,0,shift,full,Energy Entertainment,0,Стрессоустойчивость,Томск,21000,39758,Юриспруденция и безопасность
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,Java/Kotlin/Scala,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,Apache,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,Git,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,SQL,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,Управление проектами,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,QA / Тестирование,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,Объектно-ориентированное программирование,Томск,94664,159807,IT и технологии
89949090,"Программист, разработчик",0,full_day,probation,Ртк-Элемент,0,Управление базами данных,Томск,94664,159807,IT и технологии
89951348,Кладовщик,1-3,full_day,full,СибМедЦентр,0,1С: Предприятие,Томск,40718,49917,Склад и грузоперевозки
89951348,Кладовщик,1-3,full_day,full,СибМедЦентр,0,Microsoft Outlook,Томск,40718,49917,Склад и грузоперевозки
89951348,Кладовщик,1-3,full_day,full,СибМедЦентр,0,Базовые знания ПК,Томск,40718,49917,Склад и грузоперевозки
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Adobe Illustrator,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Adobe Photoshop,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,CorelDRAW,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Монтаж видео,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Видеосъемка,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Графический дизайн,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Написание и редактирование текстов,Томск,40000,60000,Маркетинг и реклама
89951457,"SMM-менеджер, контент-менеджер",1-3,full_day,full,ГК Томские мебельные фасады,0,Обработка и ретушь фотографий,Томск,40000,60000,Маркетинг и реклама
89953070,"Учитель, преподаватель, педагог",0,flexible,part,Языковая школа Big Ben School,0,Обучаемость и адаптивность,Томск,10000,30000,Образование и наука
89953070,"Учитель, преподаватель, педагог",0,flexible,part,Языковая школа Big Ben School,0,Коммуникативная грамотность,Томск,10000,30000,Образование и наука
89953070,"Учитель, преподаватель, педагог",0,flexible,part,Языковая школа Big Ben School,0,Ответственность,Томск,10000,30000,Образование и наука
89953070,"Учитель, преподаватель, педагог",0,flexible,part,Языковая школа Big Ben School,0,Самоорганизованность,Томск,10000,30000,Образование и наука
89954070,Электромонтажник,0,labor,full,Энергосетьстрой,0,Коммуникативная грамотность,Томск,92000,120000,Инженерия и строительство
89954070,Электромонтажник,0,labor,full,Энергосетьстрой,0,Ответственность,Томск,92000,120000,Инженерия и строительство
89954070,Электромонтажник,0,labor,full,Энергосетьстрой,0,Многозадачность,Томск,92000,120000,Инженерия и строительство
89954070,Электромонтажник,0,labor,full,Энергосетьстрой,0,Выполнение высотных работ,Томск,92000,120000,Инженерия и строительство
89954070,Электромонтажник,0,labor,full,Энергосетьстрой,0,Целеустремленность и работоспособность,Томск,92000,120000,Инженерия и строительство
89954070,Электромонтажник,0,labor,full,Энергосетьстрой,0,Работа в команде,Томск,92000,120000,Инженерия и строительство
91779118,"Слесарь, сантехник",1-3,full_day,full,Томская судоходная компания,0,Коммуникативная грамотность,Томск,65000,102000,Производство и технические специальности
91779118,"Слесарь, сантехник",1-3,full_day,full,Томская судоходная компания,0,Ответственность,Томск,65000,102000,Производство и технические специальности
91779118,"Слесарь, сантехник",1-3,full_day,full,Томская судоходная компания,0,Работа в команде,Томск,65000,102000,Производство и технические специальности
91779118,"Слесарь, сантехник",1-3,full_day,full,Томская судоходная компания,0,Целеустремленность и работоспособность,Томск,65000,102000,Производство и технические специальности
91781532,Специалист по подбору персонала,0,full_day,part,ГСП-1,0,Подбор персонала,Томск,37348,54539,Управление и администрирование
91790909,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,full,СибИАЦ,0,Разработка проектной документации,Томск,50000,100000,Инженерия и строительство
91791434,Другое,0,full_day,part,VOICE Центр опросов общественного мнения,0,Продажи,Томск,25000,40000,Другие сферы
91791434,Другое,0,full_day,part,VOICE Центр опросов общественного мнения,0,Грамотная речь,Томск,25000,40000,Другие сферы
91791434,Другое,0,full_day,part,VOICE Центр опросов общественного мнения,0,Коммуникативная грамотность,Томск,25000,40000,Другие сферы
91791434,Другое,0,full_day,part,VOICE Центр опросов общественного мнения,0,Проведение интервью,Томск,25000,40000,Другие сферы
91791434,Другое,0,full_day,part,VOICE Центр опросов общественного мнения,0,Базовые знания ПК,Томск,25000,40000,Другие сферы
67591179,Врач,0,full_day,full,ОГБУЗ Чаинская районная больница,0,Грамотная речь,Томск,55000,82461,Медицина и фармацевтика
67591179,Врач,0,full_day,full,ОГБУЗ Чаинская районная больница,0,Коммуникативная грамотность,Томск,55000,82461,Медицина и фармацевтика
67591179,Врач,0,full_day,full,ОГБУЗ Чаинская районная больница,0,Организаторские навыки,Томск,55000,82461,Медицина и фармацевтика
67591179,Врач,0,full_day,full,ОГБУЗ Чаинская районная больница,0,Базовые знания ПК,Томск,55000,82461,Медицина и фармацевтика
67591179,Врач,0,full_day,full,ОГБУЗ Чаинская районная больница,0,Знание и соблюдение санитарных норм,Томск,55000,82461,Медицина и фармацевтика
67571858,"Автослесарь, автомеханик",1-3,full_day,full,Томскавтотранс,0,Базовые знания ПК,Томск,40000,88478,Производство и технические специальности
67571858,"Автослесарь, автомеханик",1-3,full_day,full,Томскавтотранс,0,Внимательность,Томск,40000,88478,Производство и технические специальности
67592820,Руководитель строительного проекта,3-6,full_day,full,Газпром газораспределение Томск,0,Ведение документооборота,Томск,50000,58000,Инженерия и строительство
67592820,Руководитель строительного проекта,3-6,full_day,full,Газпром газораспределение Томск,0,Коммуникативная грамотность,Томск,50000,58000,Инженерия и строительство
67592820,Руководитель строительного проекта,3-6,full_day,full,Газпром газораспределение Томск,0,Составление договоров,Томск,50000,58000,Инженерия и строительство
67592820,Руководитель строительного проекта,3-6,full_day,full,Газпром газораспределение Томск,0,Организаторские навыки,Томск,50000,58000,Инженерия и строительство
67592820,Руководитель строительного проекта,3-6,full_day,full,Газпром газораспределение Томск,0,Базовые знания ПК,Томск,50000,58000,Инженерия и строительство
67602059,Сварщик,1-3,full_day,full,"Компания ЭлеСи, Томск",0,Чтение конструкторской документации,Томск,89624,107079,Производство и технические специальности
67604707,"Программист, разработчик",1-3,full_day,full,ТомскРТС,0,Выполнение электротехнических работ,Томск,35500,44300,IT и технологии
67621530,Другое,0,full_day,full,Миродент,0,Ведение документооборота,Томск,25000,61829,Другие сферы
67621530,Другое,0,full_day,full,Миродент,0,Грамотная речь,Томск,25000,61829,Другие сферы
67621530,Другое,0,full_day,full,Миродент,0,Базовые знания ПК,Томск,25000,61829,Другие сферы
67621530,Другое,0,full_day,full,Миродент,0,Работа в команде,Томск,25000,61829,Другие сферы
67625011,Ассистент врача,1-3,shift,full,Magic clinic,0,Ведение документооборота,Томск,35000,38000,Медицина и фармацевтика
67625011,Ассистент врача,1-3,shift,full,Magic clinic,0,Грамотная речь,Томск,35000,38000,Медицина и фармацевтика
67625011,Ассистент врача,1-3,shift,full,Magic clinic,0,Базовые знания ПК,Томск,35000,38000,Медицина и фармацевтика
67630503,Машинист,1-3,full_day,full,ТоМаг,0,Управление легковыми автомобилями и небольшими грузовиками,Томск,50000,55000,Транспорт и логистика
67630503,Машинист,1-3,full_day,full,ТоМаг,0,Управление грузовым автомобилем,Томск,50000,55000,Транспорт и логистика
67630503,Машинист,1-3,full_day,full,ТоМаг,0,Грамотная речь,Томск,50000,55000,Транспорт и логистика
67630503,Машинист,1-3,full_day,full,ТоМаг,0,Базовые знания ПК,Томск,50000,55000,Транспорт и логистика
67630503,Машинист,1-3,full_day,full,ТоМаг,0,Работа в команде,Томск,50000,55000,Транспорт и логистика
67630620,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,full,ТомскРТС,0,Выполнение электротехнических работ,Томск,29600,36900,Инженерия и строительство
67630620,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,full,ТомскРТС,0,Ответственность,Томск,29600,36900,Инженерия и строительство
67630620,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,full,ТомскРТС,0,Работа в команде,Томск,29600,36900,Инженерия и строительство
67630620,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,full,ТомскРТС,0,Управление персоналом,Томск,29600,36900,Инженерия и строительство
67634393,"Продавец-консультант, продавец-кассир",0,full_day,full,Хмелёк,0,Грамотная речь,Томск,26000,34000,Торговля и продажи
67634393,"Продавец-консультант, продавец-кассир",0,full_day,full,Хмелёк,0,Продажи,Томск,26000,34000,Торговля и продажи
67634393,"Продавец-консультант, продавец-кассир",0,full_day,full,Хмелёк,0,Базовые знания ПК,Томск,26000,34000,Торговля и продажи
67634393,"Продавец-консультант, продавец-кассир",0,full_day,full,Хмелёк,0,Работа в команде,Томск,26000,34000,Торговля и продажи
67634511,Охранник,1-3,full_day,full,Автомикс,0,Базовые знания ПК,Томск,16000,16000,Юриспруденция и безопасность
67634511,Охранник,1-3,full_day,full,Автомикс,0,Проведение интервью,Томск,16000,16000,Юриспруденция и безопасность
67634511,Охранник,1-3,full_day,full,Автомикс,0,Работа в команде,Томск,16000,16000,Юриспруденция и безопасность
67634511,Охранник,1-3,full_day,full,Автомикс,0,Многозадачность,Томск,16000,16000,Юриспруденция и безопасность
67635993,"Фитнес-тренер, инструктор тренажерного зала",1-3,full_day,full,ТЗЭТ,0,Ведение документооборота,Томск,31584,82333,Спорт и фитнес
67635993,"Фитнес-тренер, инструктор тренажерного зала",1-3,full_day,full,ТЗЭТ,0,"Знание, соблюдение и обеспечение техники безопасности",Томск,31584,82333,Спорт и фитнес
67635993,"Фитнес-тренер, инструктор тренажерного зала",1-3,full_day,full,ТЗЭТ,0,Работа в команде,Томск,31584,82333,Спорт и фитнес
67635993,"Фитнес-тренер, инструктор тренажерного зала",1-3,full_day,full,ТЗЭТ,0,Умение работать с детьми,Томск,31584,82333,Спорт и фитнес
67636614,Грузчик,0,labor,full,Эко-фабрика «Сибирский кедр»,0,Работа в команде,Томск,32375,36793,Склад и грузоперевозки
67636614,Грузчик,0,labor,full,Эко-фабрика «Сибирский кедр»,0,Ответственность,Томск,32375,36793,Склад и грузоперевозки
67640589,Врач,0,full_day,full,БУ Ханты-Мансийская районная больница,0,Грамотная речь,Рыбалово,60000,80000,Медицина и фармацевтика
67640589,Врач,0,full_day,full,БУ Ханты-Мансийская районная больница,0,Ведение документооборота,Рыбалово,60000,80000,Медицина и фармацевтика
67640589,Врач,0,full_day,full,БУ Ханты-Мансийская районная больница,0,Базовые знания ПК,Рыбалово,60000,80000,Медицина и фармацевтика
67640589,Врач,0,full_day,full,БУ Ханты-Мансийская районная больница,0,Работа с оргтехникой,Рыбалово,60000,80000,Медицина и фармацевтика
67640589,Врач,0,full_day,full,БУ Ханты-Мансийская районная больница,0,Работа в команде,Рыбалово,60000,80000,Медицина и фармацевтика
67644086,"Повар, пекарь, кондитер",0,full_day,full,Трапеза,0,Обучаемость и адаптивность,Томск,35000,40000,Сфера обслуживания
67644086,"Повар, пекарь, кондитер",0,full_day,full,Трапеза,0,Работа в команде,Томск,35000,40000,Сфера обслуживания
67644135,"Видеооператор, видеомонтажер",1-3,full_day,full,Бубука,0,Знание английского языка,Томск,48255,71904,Творчество и медиа
67644135,"Видеооператор, видеомонтажер",1-3,full_day,full,Бубука,0,Грамотная речь,Томск,48255,71904,Творчество и медиа
67644135,"Видеооператор, видеомонтажер",1-3,full_day,full,Бубука,0,Креативное мышление,Томск,48255,71904,Творчество и медиа
67644135,"Видеооператор, видеомонтажер",1-3,full_day,full,Бубука,0,Работа в команде,Томск,48255,71904,Творчество и медиа
67646051,"Оператор call-центра, специалист контактного центра",1-3,full_day,full,Doner Master,0,Грамотная речь,Томск,20000,25000,Сфера обслуживания
67646051,"Оператор call-центра, специалист контактного центра",1-3,full_day,full,Doner Master,0,Прием и оформление заказов,Томск,20000,25000,Сфера обслуживания
67646051,"Оператор call-центра, специалист контактного центра",1-3,full_day,full,Doner Master,0,Базовые знания ПК,Томск,20000,25000,Сфера обслуживания
67646051,"Оператор call-центра, специалист контактного центра",1-3,full_day,full,Doner Master,0,Работа в команде,Томск,20000,25000,Сфера обслуживания
67647991,Бухгалтер,0,full_day,full,Дэльта,0,1С: Бухгалтерия,Томск,25000,40000,Финансы и бухгалтерия
67647991,Бухгалтер,0,full_day,full,Дэльта,0,Работа с архивами,Томск,25000,40000,Финансы и бухгалтерия
67647991,Бухгалтер,0,full_day,full,Дэльта,0,Ведение документооборота,Томск,25000,40000,Финансы и бухгалтерия
67647991,Бухгалтер,0,full_day,full,Дэльта,0,Обслуживание клиентов банка,Томск,25000,40000,Финансы и бухгалтерия
67647991,Бухгалтер,0,full_day,full,Дэльта,0,Работа с документами,Томск,25000,40000,Финансы и бухгалтерия
67647991,Бухгалтер,0,full_day,full,Дэльта,0,Учет товарно-материальных ценностей,Томск,25000,40000,Финансы и бухгалтерия
67671149,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Маяк,0,Продажи,Томск,70000,84520,Торговля и продажи
67671149,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Маяк,0,Работа в CRM-системах,Томск,70000,84520,Торговля и продажи
67671149,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Маяк,0,Коммуникативная грамотность,Томск,70000,84520,Торговля и продажи
67671149,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Маяк,0,Поиск и привлечение новых клиентов,Томск,70000,84520,Торговля и продажи
67671149,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Маяк,0,Публичные выступления и проведение презентаций,Томск,70000,84520,Торговля и продажи
72221061,Оператор производственной линии,0,flexible,part,СИБИРЬЭКО,0,Внимательность,Томск,20000,44846,Производство и технические специальности
72221061,Оператор производственной линии,0,flexible,part,СИБИРЬЭКО,0,Ответственность,Томск,20000,44846,Производство и технические специальности
72221061,Оператор производственной линии,0,flexible,part,СИБИРЬЭКО,0,Самоорганизованность,Томск,20000,44846,Производство и технические специальности
72221061,Оператор производственной линии,0,flexible,part,СИБИРЬЭКО,0,Обучаемость и адаптивность,Томск,20000,44846,Производство и технические специальности
72211142,Бухгалтер,3-6,full_day,full,33 пингвина,0,Анализ ценообразования,Томск,47377,56000,Финансы и бухгалтерия
72211142,Бухгалтер,3-6,full_day,full,33 пингвина,0,Обучаемость и адаптивность,Томск,47377,56000,Финансы и бухгалтерия
72211142,Бухгалтер,3-6,full_day,full,33 пингвина,0,Работа в команде,Томск,47377,56000,Финансы и бухгалтерия
72211142,Бухгалтер,3-6,full_day,full,33 пингвина,0,Ведение отчетности,Томск,47377,56000,Финансы и бухгалтерия
72211142,Бухгалтер,3-6,full_day,full,33 пингвина,0,Ведение управленческой отчетности,Томск,47377,56000,Финансы и бухгалтерия
72790843,"Администратор магазина, администратор торгового зала",1-3,shift,full,Группа компаний Монарх,0,1С: Управление торговлей,Томск,35000,65000,Торговля и продажи
72790843,"Администратор магазина, администратор торгового зала",1-3,shift,full,Группа компаний Монарх,0,Продажи,Томск,35000,65000,Торговля и продажи
72790843,"Администратор магазина, администратор торгового зала",1-3,shift,full,Группа компаний Монарх,0,Публичные выступления и проведение презентаций,Томск,35000,65000,Торговля и продажи
72791390,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,part,ОГАУК ДНТ Авангард,0,Коммуникативная грамотность,Томск,20000,23000,Инженерия и строительство
72791390,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,part,ОГАУК ДНТ Авангард,0,"Знание, соблюдение и обеспечение техники безопасности",Томск,20000,23000,Инженерия и строительство
72791390,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,part,ОГАУК ДНТ Авангард,0,"Знание, соблюдение и обеспечение пожарной безопасности",Томск,20000,23000,Инженерия и строительство
72791390,"Инженер-конструктор, инженер-проектировщик",1-3,full_day,part,ОГАУК ДНТ Авангард,0,Базовые знания ПК,Томск,20000,23000,Инженерия и строительство
72794304,Водитель,3-6,full_day,full,Томский Электротехнический Завод,0,Управление грузовым автомобилем,Томск,32000,40000,Транспорт и логистика
72794304,Водитель,3-6,full_day,full,Томский Электротехнический Завод,0,Ответственность,Томск,32000,40000,Транспорт и логистика
